	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	k119_1583837_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	228.92	0	
0	k119_1584049_2	species	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagococcus; Pelagococcus subviridis	Pelagococcus subviridis	206.60999999999999	0	
0	k119_1584164_1	species	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Tistrella; Tistrella mobilis	Tistrella mobilis	88.173	0	
0	k119_1585205_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales	Cellvibrionales	220.19	0	
0	k119_1586063_2	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	222.13	0	
0	k119_1587179_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	222.13	1	
0	k119_1587821_2	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	308.46	1	
0	k119_1589050_4	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	117.36999999999999	1	
0	k119_1594915_1	class	Eukaryota; Stramenopiles; Stramenopiles_X; Stramenopiles_XX	Stramenopiles_XX	267.71999999999997	0	
0	k119_1596019_2	domain	Eukaryota	Eukaryota	135.79999999999998	1	
0	k119_1596879_2	class	Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales	Pyramimonadales	71.392	0	
0	k119_1598538_2	supergroup	Bacteria; Proteobacteria	Proteobacteria	322.03999999999996	1	
0	k119_1599169_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	56.454	0	
0	k119_1599561_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	166.84	0	
0	k119_1601412_2	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	423.89	0	
0	k119_1603880_2	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Pedinellales	Pedinellales	79.928	0	
0	k119_1606609_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	82.935	0	
0	k119_1610241_2	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochales	Dictyochales	84.778	0	
0	k119_1610402_3	division	Eukaryota; Alveolata; Dinoflagellata	Dinoflagellata	63.535	0	
0	k119_1611103_2				356.96	1	
0	k119_1611156_3	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	98.94	0	
0	k119_1615944_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	48.209	0	
0	k119_1617922_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	323.98	0	
0	k119_161825_2	domain	Eukaryota	Eukaryota	103.78999999999999	1	
0	k119_1623372_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	63.535	0	
0	k119_1623579_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	95.254	0	
0	k119_1623760_3	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales; Spongiibacteraceae	Spongiibacteraceae	640.1999999999999	0	
0	k119_1626103_1	supergroup	Eukaryota; Hacrobia	Hacrobia	59.364000000000004	1	
0	k119_1626728_2	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae	Pelagibacteraceae	475.3	0	
0	k119_1628504_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales	Coccolithales	88.56099999999999	0	
0	k119_1630175_2	class	Eukaryota; Excavata; Discoba; Euglenozoa	Euglenozoa	137.74	0	
0	k119_163081_22	species	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavivirga; Unclassified	Unclassified	746.9	1	
0	k119_1631951_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	279.36	0	
0	k119_1635712_1	genus	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae; Candidatus Pelagibacter	Candidatus Pelagibacter	579.09	0	
0	k119_1636558_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	390.90999999999997	0	
0	k119_1636806_2	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	659.6	1	
0	k119_1637386_5	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	57.520999999999994	0	
0	k119_1642195_2	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	67.609	0	
0	k119_164435_26				594.61	1	
0	k119_1644985_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae	Prymnesiaceae	130.95	0	
0	k119_1645854_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales	Florenciellales	48.888	0	
0	k119_1649409_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	167.81	0	
0	k119_1650681_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	212.43	1	
0	k119_1650894_4	domain	Eukaryota	Eukaryota	241.53	1	
0	k119_1653077_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	315.25	0	
0	k119_1656600_3	genus	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	Micromonas	268.69	0	
0	k119_1662021_12	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	139.68	1	
0	k119_1662021_19	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	189.15	0	
0	k119_1663617_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	49.275999999999996	0	
0	k119_1666393_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagomonas	Pelagomonas	344.34999999999997	0	
0	k119_1667692_2	class	Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae	Chrysophyceae	55.678	0	
0	k119_1667953_1	species	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagococcus; Pelagococcus subviridis	Pelagococcus subviridis	299.73	0	
0	k119_1673085_2	supergroup	Bacteria; Proteobacteria	Proteobacteria	368.59999999999997	1	
0	k119_1675128_1	class	Eukaryota; Archaeplastida; Chlorophyta; Chlorodendrophyceae	Chlorodendrophyceae	68.385	0	
0	k119_1676749_41	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	238.62	0	
0	k119_1676869_4	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	309.43	0	
0	k119_1676978_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	116.39999999999999	0	
0	k119_1683504_2	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	134.82999999999998	0	
0	k119_168416_1	class	Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria	Deltaproteobacteria	58.976	0	
0	k119_1684532_1	domain	Eukaryota	Eukaryota	69.452	1	
0	k119_1684983_2	domain	Bacteria	Bacteria	156.17	1	
0	k119_1685771_2	class	Eukaryota; Amoebozoa; Lobosa; Discosea-Flabellinia	Discosea-Flabellinia	275.48	0	
0	k119_1692103_2	genus	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Polaribacter	Polaribacter	306.52	0	
0	k119_1692283_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	238.62	0	
0	k119_1693726_1	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	323.01	0	
0	k119_1694031_1	domain	Eukaryota	Eukaryota	50.052	1	
0	k119_1694486_2	order	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	60.916	0	
0	k119_1694523_1	class	Eukaryota; Amoebozoa; Lobosa; Lobosa_X	Lobosa_X	108.64	0	
0	k119_1694699_9	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales	Cellvibrionales	66.54199999999999	0	
0	k119_1695000_1	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	281.3	0	
0	k119_1695524_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	82.159	0	
0	k119_1695628_1	genus	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	Micromonas	789.5799999999999	1	
0	k119_1698996_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	829.35	0	
0	k119_1700835_3	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	106.7	0	
0	k119_1702178_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	194.0	0	
0	k119_1702575_1	supergroup	Eukaryota; Stramenopiles	Stramenopiles	102.82	1	
0	k119_1703120_1	domain	Eukaryota	Eukaryota	109.61	1	
0	k119_1703934_2	genus	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae; Micromonas	Micromonas	1034.99	0	
0	k119_170406_1	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	126.1	1	
0	k119_1706515_1	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	433.59	0	
0	k119_1706732_2	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	73.235	0	
0	k119_1710384_1	family	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecida_X	Acanthoecida_X	66.54199999999999	0	
0	k119_1712650_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Cellvibrionales	Cellvibrionales	183.32999999999998	0	
0	k119_1713701_1	class	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea	Choanoflagellatea	85.554	0	
0	k119_1714751_1	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	214.37	1	
0	k119_1715424_3	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Zygodiscales	Zygodiscales	65.76599999999999	0	
0	k119_1719395_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	348.23	1	
0	k119_1721198_3				250.26	1	
0	k119_1721311_3	family	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochales; Dictyochales	Dictyochales	97.97	0	
0	k119_1725335_1	genus	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae; Chrysochromulina	Chrysochromulina	99.91	0	
0	k119_1727007_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Isochrysidaceae	Isochrysidaceae	408.37	0	
0	k119_172804_1	class	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	55.678	0	
0	k119_1730363_2	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	161.01999999999998	0	
0	k119_1730980_1	class	Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria	Deltaproteobacteria	54.902	0	
0	k119_1731070_1	domain	Eukaryota	Eukaryota	59.752	1	
0	k119_1731435_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	47.045	0	
0	k119_1731916_1	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Chaetocerotophycidae; Chaetocerotales; Chaetoceros	Chaetoceros	341.44	0	
0	k119_1733323_1	order	Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	517.01	0	
0	k119_1733972_1	division	Eukaryota; Alveolata; Dinoflagellata	Dinoflagellata	99.91	0	
0	k119_1738066_2	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	813.8299999999999	1	
0	k119_1740096_3	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	117.36999999999999	0	
0	k119_1741420_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	279.36	0	
0	k119_1741450_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	190.12	0	
0	k119_1742767_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	100.88	0	
0	k119_1743833_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	547.08	1	
0	k119_1744037_3	family	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Psychromonadaceae	Psychromonadaceae	269.65999999999997	0	
0	k119_1745557_2	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales	Coccolithales	54.514	0	
0	k119_1745846_2	class	Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	254.14	0	
0	k119_1746103_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales	Florenciellales	137.74	0	
0	k119_1747208_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	64.214	0	
0	k119_1750685_4	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	218.25	0	
0	k119_1751684_3	domain	Eukaryota	Eukaryota	66.833	1	
0	k119_1756966_1	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	304.58	0	
0	k119_1757920_2	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	154.23	0	
0	k119_1760045_3	order	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales	Flavobacteriales	218.25	0	
0	k119_1761569_4	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	82.547	1	
0	k119_1761835_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Aureococcus	Aureococcus	111.55	0	
0	k119_1763195_3	genus	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagomonas	Pelagomonas	388.0	0	
0	k119_1765588_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	409.34	0	
0	k119_1766268_2	order	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales	Alteromonadales	116.39999999999999	0	
0	k119_1771076_1	supergroup	Eukaryota; Stramenopiles	Stramenopiles	50.827999999999996	1	
0	k119_177127_16	class	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	149.38	0	
0	k119_1773739_1	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae; Emiliania; Emiliania huxleyi	Emiliania huxleyi	674.15	0	
0	k119_1774907_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	62.759	1	
0	k119_1777952_1				126.1	1	
0	k119_1780989_1	division	Eukaryota; Archaeplastida; Chlorophyta	Chlorophyta	124.16	0	
0	k119_1783594_1	domain	Eukaryota	Eukaryota	152.29	1	
0	k119_1784483_2	class	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria	Gammaproteobacteria	545.14	1	
0	k119_178674_1	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Pelagibacterales	Pelagibacterales	462.69	0	
0	k119_178700_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Florenciellales; Florenciellaceae; Florenciella	Florenciella	260.93	0	
0	k119_1787372_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	97.97	0	
0	k119_1787398_1	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	67.22099999999999	0	
0	k119_1793261_4	domain	Eukaryota	Eukaryota	214.37	1	
0	k119_1793338_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	299.73	0	
0	k119_1793543_1	division	Bacteria; Terrabacteria group; Cyanobacteria/Melainabacteria group	Cyanobacteria/Melainabacteria group	190.12	1	
0	k119_1793991_7	division	Bacteria; FCB group; Bacteroidetes/Chlorobi group	Bacteroidetes/Chlorobi group	259.96	0	
0	k119_179454_3	species	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Noelaerhabdaceae; Emiliania; Emiliania huxleyi	Emiliania huxleyi	243.47	0	
0	k119_1796373_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	749.81	0	
0	k119_1799339_11	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	257.05	0	
0	k119_1803189_1	genus	Eukaryota; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Strombidinopsidae; Strombidinopsis	Strombidinopsis	465.59999999999997	0	
0	k119_1803472_5	family	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae	Bacillariaceae	86.33	1	
0	k119_1805153_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	68.77300000000001	0	
0	k119_1805176_1	order	Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Chattonellales	Chattonellales	56.454	0	
0	k119_1808814_2	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	291.0	0	
0	k119_1810196_1				209.51999999999998	1	
0	k119_1811118_3	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales	Bacillariales	120.28	0	
0	k119_1816517_3	family	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	Flavobacteriaceae	202.73	0	
0	k119_1819707_3	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	134.82999999999998	0	
0	k119_1820324_2	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	324.95	0	
0	k119_1821531_9	genus	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Polaribacter	Polaribacter	189.15	0	
0	k119_1824270_2	class	 Bacteria;  Terrabacteria group;  Cyanobacteria/Melainabacteria group; Oscillatoriophycideae	Oscillatoriophycideae	79.15199999999999	0	
0	k119_1825272_2	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	74.011	1	
0	k119_1825346_8	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia	Cytophagia	80.704	0	
0	k119_1827681_2	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	56.454	0	
0	k119_1827905_1	class	Eukaryota; Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	66.154	0	
0	k119_1830720_16	genus	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Planktomarina	Planktomarina	874.9399999999999	0	
0	k119_1831230_1	order	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	231.82999999999998	0	
0	k119_1832621_1	order	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochales	Dictyochales	49.275999999999996	0	
0	k119_1833073_1	order	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Corethrales	Corethrales	57.132999999999996	0	
0	k119_1837107_1	class	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	121.25	0	
0	k119_1840258_1	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	139.68	0	
0	k119_1841046_6	class	Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia	Flavobacteriia	231.82999999999998	0	
0	k119_1842631_2	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	229.89	0	
0	k119_1844183_6	division	Eukaryota; Stramenopiles; Ochrophyta	Ochrophyta	145.5	1	
0	k119_1848193_3	domain	Eukaryota	Eukaryota	53.835	1	
0	k119_1848793_2	family	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae	Prymnesiaceae	151.32	0	
0	k119_1850261_2	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodospirillales	Rhodospirillales	351.14	0	
0	k119_1850871_2	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	325.92	0	
0	k119_1851908_1	family	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	Bathycoccaceae	829.35	1	
0	k119_1854697_3	order	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales	Rhodobacterales	88.56099999999999	0	
0	k119_1861206_8	order	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	421.95	0	
0	k119_1862286_2	genus	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariales; Bacillariaceae; Fragilariopsis	Fragilariopsis	713.92	0	
0	k119_1862970_9	family	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	Rhodobacteraceae	206.60999999999999	0	
0	k119_1864485_3	class	Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria	Alphaproteobacteria	212.43	0	
0	k119_1867447_1	domain	Eukaryota	Eukaryota	54.126	1	
0	k119_1867462_1	class	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae	Prymnesiophyceae	56.065999999999995	0	
0	k119_1868506_1	family	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae	Pelagomonadaceae	162.96	0	
0	k119_1868570_1	order	Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	581.03	0	
0	k119_1871839_2	class	Eukaryota; Archaeplastida; Chlorophyta; Picocystophyceae	Picocystophyceae	160.04999999999998	0	
0	k119_1875430_1	division	Bacteria; Proteobacteria; Alphaproteobacteria	Alphaproteobacteria	60.916	0	
0	k119_1877189_1	order	Bacteria; Proteobacteria; Betaproteobacteria; Betaproteobacteria; Methylophilales	Methylophilales	86.33	0	
0	k119_1877879_1	class	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae	Dictyochophyceae	119.31	0	
0	k119_1880343_1	domain	Bacteria	Bacteria	169.75	1	
